tid,uid
17165,803969982723923968
16950,1131223274258620417
15980,1013915710702178305
16416,1286397119595765761
16331,1321787259776098310
17602,1021951161400795141
16629,894535490
17195,105503407
16031,1140508706444054528
16454,810486207083937792
17600,1273445710105653249
16722,2226625076
15513,1150855099188690946
17498,807148091849711616
15618,2584392282
16228,600265387
16069,2584392282
15761,2154705692
17501,1239996813899444224
15496,78410075
16344,46537966
15663,748904003619127296
15276,2214263233
16360,1594075051
17344,705500541795827712
16526,1304560904802054146
17025,445994585
15299,1277176003840872448
15440,971711753783357440
16861,1323968871557173249
15718,1170870111973937153
15176,1290352092880625664
16495,2617375850
15858,1249846162007490565
16958,1095365550862098433
16987,125997369
16194,878649780
16433,268670411
16766,1226036874965372928
15971,1251878159093387264
15973,952909328998158336
17095,3429510183
15342,3022513187
16437,42322497
15673,1331640970312622081
15628,3238432054
15092,1333068655656120322
15392,1335781465
16080,95968302
16448,4839588365
17025,827122802993950720
15379,3036525989
16198,1100043629106733056
16419,3022513187
15929,707612551970996227
15053,353074890
15082,1275475111555063809
16237,1905109700
15238,1095365550862098433
16378,1278909006896128000
15496,1306331588280623108
16931,751843056274513920
17121,757176464735346692
15175,1289147947272114182
15715,2936093083
16568,794825125388492800
16099,794825125388492800
15678,794825125388492800
15949,1290352092880625664
15078,1610741209
17404,1318594345759637504
17440,1311005651926159360
15235,914709047370280961
15023,4811317993
15932,1269317458634121217
16403,827283670591369217
17343,1305360644955402240
15266,912494516
15800,1269317458634121217
15366,821927207509651456
17323,714777104
16855,3100561185
15363,1234998260990914562
17242,76355191
16350,2348878033
15843,1209949290728169473
15973,954367858808680448
15003,994016027167088640
15436,1181133130175922176
17042,1257400706048417792
16162,1104859142135709697
16089,16587350
16066,952753300029440002
15400,3099306533
17499,1138434708616994816
16578,2213904090
15437,952003185677348864
16350,994016027167088640
15615,3064266184
16008,4193196257
16486,190338613
16142,270466114
15392,714777104
15995,714777104
16600,3314414004
16654,776234837782831104
16502,186914141
15688,2891214350
15863,174934636
16402,761204716982394881
15142,1333065587480793088
17278,827283670591369217
15995,392448730
15588,1099233173848899584
15722,1166361102231494656
16263,444857355
15850,1303583256005271552
15215,107817903
15895,1063099723161190402
15366,1330630900229545985
16050,1217813674779389961
17278,293892095
17288,797806660316229633
17543,1316546371982438400
17268,369487343
15624,2565947280
16997,942226474815426560
16164,1015320041703837696
17385,898916657627897856
15543,1204551519493918720
15014,720879529
15404,508029458
16703,1307331182011584512
15399,752439118668263424
16545,1036271257363337217
15352,34947691
15030,957901050941329408
16547,2717211910
15318,984430466844561408
15819,1229120363168239616
17304,3180931062
16759,1333045635336036353
17529,312742230
17392,2173963963
16185,3268769600
16283,1114774563223683072
16611,1026954751760642048
17208,576499876
15541,813717046064218112
15924,987582426602864640
17646,3048858266
17307,1154094483610505216
16469,969083809189810176
17289,767656865459212288
16205,1270411879790280705
15185,766270894817865728
16132,3336607498
17604,1898246178
16343,1315322722369654785
16973,300907639
16385,2942451837
16184,1017199101660860421
15489,1191582000244760576
15223,399570276
15641,1041129056937304064
15095,784502082602610688
15103,37979634
17582,885879220081225728
15123,302041612
16186,89907746
17427,853914756016623616
15387,1072307914260578304
16709,3232863006
15810,1241681521855148032
15363,3885575968
17548,2878229774
16532,816911372
16602,3375928887
17613,2270917900
17279,2342190877
17327,2980930011
16384,2735298028
16247,1041402476082094080
17058,1332856264074944512
16683,1317457502032793602
16067,3956429362
17490,398604790
17076,21389283
15763,591679019
17509,389000180
15453,1130301810957258754
17164,938096115177713664
16977,2922653105
16969,134709087
17544,123140371
16630,1312793883034746881
16175,1255911177613455364
16198,3778254080
15359,1290352092880625664
17282,1198262380444168192
15210,124336950
16509,1180857354696437760
15948,129652477
15434,1171944930421420032
16136,988744984047312896
17645,1265056295247327234
17543,206764277
16959,398604790
17044,3231655058
15450,1013459267238559744
17561,1122252543181172736
16323,2495484156
15958,1045969557620510720
15873,2617114045
16257,456907408
17630,1266470825512796161
17246,2172023006
15516,1208890794771460096
17651,822962099911540737
16587,1664435582
16431,337141977
16822,549589501
17572,1241355719145852940
15568,2495224441
17560,827283670591369217
17243,1333053304553652226
17327,1203249298915414016
16638,991671016396021760
17513,46387407
17472,1146723380420366337
17091,816978386144804864
16629,1320003034789908482
15157,1320003034789908482
17371,1320003034789908482
17244,118676618
15080,353071878
17211,255232309
17427,222225350
15998,221626338
15729,321024461
16862,1121384007319482368
17473,396837245
16006,2729938969
17242,1285458905112481793
16841,1122661465989820416
17147,1023812677821509632
17276,743579496574492673
15015,149925820
15045,35480857
17338,1263528145795383299
16596,185995946
15111,994635028238929920
15242,920545122
17356,1277176003840872448
15530,907079654594379776
15229,3000985198
16682,187458178
16408,155081043
16598,1228136514288279552
16367,1103377755536674816
17531,978106427402153984
16464,356684409
16203,2388345264
15631,367148460
17639,115334075
16340,391980489
17658,3240704008
15795,1189536056095494144
15784,1095632586297225216
16744,729866232
15830,906307286
15671,584133867
17590,963556085281026048
16140,3643243882
17572,3182868101
15680,1285506472202272770
15387,1313014585113288704
16633,2323116398
17221,1287361105434685441
16029,718322568520933376
17307,3146436817
15681,1192915441615867905
15859,834990897670414336
16739,592063796
17593,911429689683726341
15091,1312793883034746881
16466,1043140998153560064
16596,1098914033187651589
17667,2719113615
17659,1679910595
17604,1679910595
16548,61733948
15019,2385709534
16665,1679910595
17426,1189132506458664963
15331,20125438
17549,1335152436
16360,1193985243524546560
16696,1217138508210614272
15278,1217849933115678720
16303,718486225028386816
16418,260716166
15726,537258717
15686,1291410114692493312
16585,1307099927147958277
15989,1291410114692493312
15393,23363470
17281,1290352092880625664
15296,1165655202
16157,494986583
15047,1301613575245647877
17561,849580956474376192
17462,848393045410279424
17010,1138449037143740417
17502,2835157737
15924,1319488322675277825
15242,1120969426373890048
15903,2429482727
16082,778098411694354432
16965,56874600
15207,1289158594789867520
17617,47920846
17579,778098411694354432
15075,1290352092880625664
17183,803443829709930496
16939,182707532
16312,940323330904678400
15239,372220402
17503,1293609220806516739
16329,1314090614921756672
15916,13075282
17624,34948888
15804,1207159373568626688
16933,372220402
16709,1313014585113288704
15765,1074492392311406594
15519,35480857
16593,1221044687705907200
15884,1145422654469496834
15810,1302800424572006400
15232,1151504646
16806,1277261548935884802
15507,4830331266
16631,2218959174
16062,94307636
16115,2218959174
16918,2428826472
17566,3230860169
16948,273049961
15383,770951419847385088
15397,987582426602864640
16642,856198472277557252
16007,266739563
15610,1326678632383721478
16187,382739566
16721,1325523583444148224
15104,266739563
15892,765164611964379136
16592,1085021508035137536
16154,180498723
15034,56874600
15519,748079367339806720
17555,748079367339806720
16357,2253382320
15762,197747310
15673,3771643817
15128,92955741
15267,893738065344307200
15664,1035677668614844421
16972,1333020286065774592
15358,1302345552252882946
16126,316981020
15271,1258749212239560704
16101,893738065344307200
15287,748079367339806720
15240,1274768315538423813
15301,1302345552252882946
17301,893738065344307200
16860,1267557654446161927
17233,786925177871462400
15152,1210291204392443913
15919,163928198
16050,993873229583405056
15120,922879194773716994
16239,1254610359979323394
16699,1850233554
17224,1080091732757409794
16767,1066531942101708800
16104,942156311256621056
15012,217778728
15531,2575162909
16207,790976742580162561
16952,1062740675152764928
16403,1302948248479502339
15608,750167402
15951,1128652191399596033
15365,1331220926361382916
15069,718441076638556161
15058,1221746089293950976
16920,512795887
15387,1186794496262049793
16277,1330205066637225984
15702,718441076638556161
16629,1311507853270802433
15251,759235040
17172,1012105103266975746
16714,2772719962
16444,1259907185628401664
16354,3004637409
15774,3158974341
17653,828237145496289280
16652,148356086
15599,336373382
17098,1313014585113288704
17656,434276158
15752,62798089
17483,943982708426002432
16782,1140940051821580288
15482,561064227
17515,782002107062681600
15576,1289012524449517569
15881,200174809
16988,1331607517194035203
15224,200174809
16671,1604301788
16917,1324898656831598593
15011,2412978855
15390,43571041
16455,1127372840951480320
15669,1392878804
16294,367941118
15498,1321747136904601601
16756,1276197239359254531
15005,2593752634
15456,2593752634
17223,1719528584
15190,302530437
15382,715047601247272960
16356,1333046445713354753
17170,91308604
15309,1282627930380578816
15245,2155227048
15967,2248577551
15341,985854918635466753
15858,1118911384652275712
16157,872377708344430592
16541,3650751201
15151,1147214426015064064
17156,1278090984757383176
15117,1687493346
17374,1392878804
16801,3305015360
17052,1313014585113288704
15211,321024461
17609,1147342359488634880
17668,988396369533652992
16387,1086646700570304512
16343,1256034502880698368
17055,3073763955
17277,1161367998495633408
17310,1333045635336036353
17370,43478468
15925,776561676317499392
16458,3700082123
17336,1333047551860244480
15126,1183683857138290688
16396,1132309965232848896
15210,715938207494443008
15262,778098411694354432
17025,128823884
15021,4188479488
15916,1045007725107859456
15072,771873764346769408
17540,1045007725107859456
17659,1303376931308605441
17135,553822787
16381,801763877960712193
15488,931147137374670848
15922,700456141348741120
16357,1290446465035370498
16626,1290446465035370498
16744,1045007725107859456
17332,2805914559
15588,1046395700572041216
17131,1243600659963928581
17220,753671060416040960
16254,376294779
16040,45521162
15111,59083400
16652,124615309
16067,976325558
17346,204947005
15407,29440560
15158,17601326
17692,445932480
17607,1286791249
16178,1286791249
15529,1331220926361382916
16977,828180910214254593
15177,3319435535
16996,990631635229036544
17349,293483638
15106,128916643
15965,1117793273941319686
15365,1126132129811914753
16801,4846663961
17410,555451987
15443,14279399
15572,1126132129811914753
15437,1474919748
15635,4846663961
17493,1281826827279966208
16289,580353731
17617,3252228648
16057,3579012436
16230,990633892024651776
17473,3633207556
15826,816976717277499392
16420,1185954959059275779
15951,1198977389625323523
15024,949060825649700864
16429,584125963
17116,1118997484653641728
15782,1942047332
16793,1300070958787518464
16886,1108779800263577600
16453,1300070958787518464
17259,893902258542432256
16533,165207263
16781,274987996
16429,1023812677821509632
17275,725047896538755072
15943,103287164
16153,1185954959059275779
16943,992164683523096577
16273,699723
16313,3269510738
17419,149807641
15377,2274316903
15087,957866418
15349,381521881
17412,1185954959059275779
16725,3039073797
15123,1185954959059275779
17484,3318501718
17607,50582197
15850,93694409
15527,980987864245776385
15556,3039073797
16413,1242433317175246850
15132,1230796107107721216
16364,3236790704
16707,977613823975698432
17462,2795633347
15153,1128959708524613632
16479,977613823975698432
17084,1331085846095802371
16125,1331085846095802371
15717,4863031389
15400,977613823975698432
17008,1242433317175246850
16339,1640910954
16760,48009845
16066,2751206161
15149,895571637373816832
15199,52527048
15570,1535123317
15850,82648751
17447,1242115609187553281
16738,149807641
17605,793066009666224129
15691,70972805
16259,414098866
15991,1206938181070983168
15114,402788100
16912,4624682543
17667,932883864904716288
16973,714875010
16752,1119424476
16328,3258416830
15479,84176739
15387,118747925
17220,833487462
17460,2938623477
16436,1266495881341284353
16312,1395116581
15169,558807693
16644,2482374144
15473,553951646
16816,402055964
17512,1284725908520284165
17683,390185665
16455,956895878
17676,1191690660744749058
15938,1658056933
17265,1324576824148422661
16652,1259518704091570177
15044,1284725908520284165
16163,794767506
17617,1043726284021358594
15150,1040223883801096192
15535,1322541354572984321
16269,4881616991
17416,2776959788
15860,957940131851223040
15155,1209878574473322496
17553,1314209528972361728
17630,1296409669364338695
16682,930198113003982854
15999,252410657
15634,1267548635765641231
15606,955942879070912513
15483,884687575738449920
17182,3329409983
17670,208236949
16837,1251459761855500288
15402,1278963272352292864
15585,1912808839
15633,1327223315719720961
15208,1165655202
15537,1276184943702532096
16131,1329384400530837506
16255,986288745770037248
16153,1272228150748098560
15542,819398390
16706,4209411466
15426,1180505251306065921
17521,422688189
15908,1150698025741946880
16191,3305015360
15217,949630627
17409,581023919
15812,3344691073
17571,946076205400363008
15919,1009205716651892737
15011,4380296176
16598,54137507
15243,3042242050
16763,1045969557620510720
17607,1043726284021358594
17534,1166361102231494656
16348,1190022179015913472
16504,3049201457
15055,2725441350
16178,1216138804878168065
16918,541630793
16563,1323563807604695040
16950,1151716093783764992
15096,938850278060814336
15107,1276144506413428736
17411,2461775767
16666,613799457
15346,870646280221061120
15754,1123974795509620738
16332,771808693180469248
17246,52858939
16875,707958793322106880
16325,959198734306414594
16754,1437468288
16146,1190022179015913472
17660,1165924564251160581
17516,1301792971688468480
15419,1392735704
15594,873488809052311553
16146,1135250511152779272
17309,4852290238
17160,732853693700280321
15015,2342950560
15178,2876636494
15530,2209046617
16562,947580522208915457
15181,235773861
16760,3599958862
16768,1017916750485164032
17308,2356364449
16033,3170193802
16260,1093237125187813376
17297,2372335888
16100,2275825164
16440,2481977062
16024,1296607876077817861
15856,1152653592542830592
16535,1006878763479715840
16421,2879840663
15619,1262056739412770820
15316,807103419181731841
17593,16941621
15643,15222260
15661,90904813
16904,1054834337995218944
15257,1174051585611259904
16998,449966335
16463,1317434850203369472
17107,1329064446887665666
17527,1280218335704121344
17455,537258717
15114,90904813
17149,715305396337057794
15246,90904813
15307,29943687
17618,1312793883034746881
16952,90904813
17117,725274372
15113,960299141976018945
17527,952217196134100992
15493,1319378437132455953
16424,90904813
16081,20317337
17013,743468468859768832
16626,90904813
16768,417439988
15870,725274372
15171,1269398630135484419
16692,14461963
16646,90904813
17405,1299936068062662657
16583,90904813
16933,544006195
15675,90904813
16269,257857451
16914,701707133012856832
15248,1171342662
16732,1203324278319566850
16904,857664251619573760
16846,778388459551621120
15841,396448772
16875,828320267382427652
15747,1242115609187553281
16511,777308969333248001
16883,304821846
17393,1224837549140606977
15616,4038075432
17354,2882468170
16573,2882468170
16503,2882468170
16554,537258717
15111,963850929404596224
16771,2882468170
17122,1171203706014130177
15134,94307636
16973,1241470506093678593
16146,1037724534
16139,1012427935838539776
15676,1104784620065824770
17367,1227532370
17114,537258717
17318,873137048672235520
15853,714294530
16253,3069943600
17656,956895878
17200,920044858261241856
15845,2210717286
15348,1120697535058702336
16057,2674852447
17088,2418748397
17144,187889797
15986,402788100
16237,1191655681176162304
15642,338696738
16417,918892632260141059
16405,231071506
17246,460552965
15274,2217918698
17378,1217433377243971584
15582,1276188275288543234
17667,1297323260913344512
16561,489588794
17638,2156078671
16938,1221572627963228161
15645,956895878
17596,1180505251306065921
17556,985627226363322369
16414,1071059123184287745
15656,1287439443884941313
15812,495239452
16134,287283649
15780,30081593
15592,30081593
16365,1330236493
15472,293881239
15156,926949516313485312
15240,1071059123184287745
17588,1215463016013148160
15245,858354920004734976
16046,859931501479198720
17050,738471453180432386
17554,941412928431050755
15103,3052225397
15240,939144578376052736
15892,1291143216
15835,1187396489967996934
17307,176214188
15523,999847445021544448
15295,1012427935838539776
15448,3091988249
15534,1040373345357910016
17548,2616683545
17634,350388833
15167,1169018700609069060
17013,1282758017973444612
17136,178696681
17415,176214188
15786,1289779893903843328
15945,176214188
15228,2297602044
15223,1031575557610319872
16788,2823040876
16528,1147214426015064064
16820,1321470740
15332,3133937252
17220,917610535822221313
17169,2454123943
15361,2155253150
17315,2876559129
17483,873987363571105793
17089,829899522969047040
16615,962394282459107329
16789,1087118608596127745
17033,834183648
15720,1321470740
15499,707958793322106880
17479,1375754970
16189,1285530216
16960,1155297287465328641
17284,394414344
16954,1242115609187553281
15259,445058266
15002,2488621788
15233,31351054
15531,2967917568
16346,856198472277557252
15827,100249934
15778,873268976998109185
17292,998736227498057733
16430,908809903
16664,1093237125187813376
17054,757278149717688320
15425,1097506107688472576
16077,2234752429
16086,3068993357
15231,2464455044
16657,794860646634553344
16222,1171177024817438720
16219,1098754046175989765
17179,1315595304218103808
15245,1230413746285293568
16003,3377358527
17247,3096947340
16646,1201529874
16294,1019083509661650944
15518,3344373105
16674,945275726198165504
15712,1091085194701008896
17174,2369383712
15320,2961176134
15642,1312793883034746881
17524,3176778128
15519,1242115609187553281
16429,2358303865
16747,738857599722999808
17517,2784855606
16662,1594263486
17294,2188825264
15955,830158482393423872
15845,3365949370
16361,596387294
17480,1330611159096061955
16092,596387294
15162,1710288949
15446,226917381
16301,1319140027
15460,4228816825
15622,1600533152
16029,1554453560
15967,1151472131110330369
17651,1305424362602934274
16267,1140940051821580288
16944,173344726
15405,1255628638772514816
15047,20287709
15096,142330522
15069,1717291327
15894,1123857090
17280,1717291327
17151,2782601209
15552,1172170725651832832
15362,3283943528
15111,2984087555
17671,866728659884879873
17420,1321470740
15761,837727729806159872
16599,1222202799850696704
17521,1252404144675028992
15286,1222202799850696704
17665,2451184217
17487,619057077
15305,1222202799850696704
17016,1222202799850696704
15854,1169429229513183238
16623,2376950755
16904,1222202799850696704
17679,1222202799850696704
16197,1222202799850696704
15489,1305155251654320128
15477,3151638108
17027,1097438634591035393
15774,17212758
16531,3873902361
16765,1333032231523250176
17138,1310269378341081088
17573,1420773278
15808,928622647977566208
17189,1215411802068131841
16530,1327311071284224005
15980,1219311594490007552
16699,1320003034789908482
17025,31351054
16864,1865627744
15430,3174290211
15670,3298051864
15255,786581377885937664
16723,3298051864
17539,163837762
16826,1311005651926159360
15205,2953509267
17680,872435031452647424
15249,1315729589650567170
15711,1245081240644001794
17381,967444518852231169
15086,1325974217653948418
17415,37488595
16030,1170413444618735617
15891,940073513787858946
16097,143231923
17195,1251051971181600768
15701,707958793322106880
17673,837727729806159872
16952,1332711819962699776
15425,976826941234995200
16940,1266543185066700801
15771,1148670764
16127,1229411604623745025
16373,3207159941
16332,77844457
16261,417439988
17662,1364464543
16453,2157283045
16747,950210760235474945
16410,1176043282331295744
15524,1199107869624455170
16362,755841722878300160
15715,2606337777
15590,1333029874722869255
15595,1261037719700090884
16993,1100333400047575041
17314,984915961357721600
15423,4858211357
15947,1025367321194295297
17235,755701000602738688
16979,1290692158283014144
17582,1079804055487213568
15124,1155733816172044288
17558,1146527240
16011,1702079971
17065,147821436
15098,1320003034789908482
16308,772598074317217792
16576,1254363002989686791
16729,119809824
15297,1499665430
16284,257343748
15760,2846509159
16219,351185425
16357,1276872745997959171
15816,837727729806159872
15771,1294902049650495489
16414,485410338
15516,2673654117
15549,87462420
17222,2603538532
17321,1277675024732819457
15633,3294077848
15090,2315573372
15648,3223686503
17242,1101547181725618182
15254,1276232600005292034
15164,772089445193572352
17272,1326901616247775232
17165,1256123236993191936
16615,1151472131110330369
17225,1702129692
16417,928622647977566208
16749,26101881
16599,250090545
16542,2725866932
15760,901665245244133377
16694,1123729121295708161
17598,985525987730391040
16238,282309120
16126,1090668472533729282
15964,1093056461368897536
17617,39058378
15347,1290713008008814596
15329,2438273763
17465,1067608064281460737
16664,3004321247
17205,1090668472533729282
16335,1036718919543914497
16853,163421399
17141,1117935526290575360
16990,3297616858
17344,3027250049
17361,717347317
17108,1229706667316645891
16502,219702222
16816,1081481808171151360
16821,499074119
16317,1289693821
16563,1334120742
17322,1207077730254237701
15745,78901093
16529,1081792615501033472
17310,1276144506413428736
16972,2355214826
16187,269743280
16236,69839247
17514,764621922
16639,1278525709821063169
15813,1168605437316481024
16634,837727729806159872
17177,915504506338545664
15370,1082590256048889857
16931,2619802625
16962,1548256382
15455,528279916
17433,343289407
15687,1328414332498145280
17567,3240837370
16989,901665245244133377
16628,1584212437
16919,714777104
15420,1324526796155441154
15595,1087089248107487234
16020,714777104
15067,714777104
16776,1649764076
16912,705675050
17612,1147957903
16212,239255383
15846,250053975
17135,1156176476129112065
17294,1934503716
16078,1328414332498145280
16314,3029338983
17223,606613628
15591,260253280
16735,1321907466804842499
17067,726755066682740736
16623,1203633781682376709
16119,3005913682
15146,857270477101957121
16257,1135176080862646272
16825,1167208397781065728
16932,1083006057289605120
16331,2152238259
16939,1284725908520284165
15556,990243457699647488
16781,1216439108706455554
15601,1284725908520284165
16798,1077985845053976577
15650,35003753
16916,3074468475
16610,837727729806159872
15408,1934503716
16774,1226170032843116550
17450,1149435962889580544
15245,1089607341765525505
16249,830399299859132418
15463,623739899
16222,101580803
15690,1316534388683935744
15478,556201315
16847,477132628
15836,1322216916656787457
17279,1205182481223311360
16855,1328879272124149767
15904,1186582521582096384
15810,1165364031877734400
17542,1100712235
17643,818420133890846722
15087,3007561835
16994,1295623667129278466
15217,565631633
17030,438327574
16713,1333023312352600064
16231,2523704781
15523,2846269720
15058,1100712235
16758,988039496833880064
17004,1078737140358541313
17692,952657034
16559,3024402449
15217,1113685418845798400
15082,69038359
17044,37076167
17424,1095261895643332608
17249,1078462748265197568
15206,551083737
16037,1062860558112841729
17113,1194297782439419904
16653,1325331872566669313
15276,1255846653992620037
15221,271291723
15954,826906247656005632
17286,1248906741909258240
16201,234203084
17172,1193075128210526208
17397,1247098180954730502
17387,929828771867254784
17217,528279916
16303,1293510025680478208
15333,1156819779669250048
15493,2274316903
16667,1066376910597439489
16625,1217568030043115521
17296,3000985198
17480,1295692646812389377
15736,1934503716
15336,1934503716
16748,2419752510
16337,1272121131324096514
16105,876555986
16119,1216043551148204034
16088,776330225630281729
15625,116410763
17123,979239464789790720
15808,1135612465461440514
15770,1161683052067602432
17411,1073977321768538112
17499,913282181052747776
17283,1221220359204155392
16905,1121638719281217538
15896,3073763955
15939,190520023
16061,321024461
17230,1199003226823114752
15782,1330183113926914052
15922,23163925
16986,2562380599
16651,867850872
15527,296542734
15460,1693203602
17192,499700743
15491,1004202676022722560
17691,138055707
17242,1024803534
15948,1244987031664463872
15067,1291410114692493312
15035,202748668
16784,749915566786408448
15476,1288883513039769606
17427,445010606
16143,710507916214845441
17643,56766146
16005,1065044779275378690
16788,233538975
15431,1092567187259314176
15448,1079038325896298497
16322,884879492
17678,1140363353400979462
15773,450548988
16048,851983884342394880
16679,1439726029
16383,781099282887806976
16932,1000669276934737920
16903,841923064992526336
16340,781149803816378368
15196,1242165252751527938
15063,450548988
17186,937413798390108160
15443,1137440925343506432
17440,445010606
16812,851692197498032128
15688,1202321217698586625
16861,2850319666
17612,976826941234995200
15426,2845647250
17454,1299016167454109696
16268,3064266184
17275,1121477856599654403
15948,1289907416
15125,744490448291495936
17357,346625959
16695,1199003226823114752
15203,928324101592289281
15778,117309194
16773,1331081461617864710
17470,1284101311
15268,35003753
17418,1088429971343896576
15139,449386942
17667,975063152659443712
17052,1081585099177672704
16240,1327347147394719744
17406,840898326899896320
16227,976826941234995200
15947,1276671237658415111
16580,765933180
15620,48714779
15215,1259773081192558592
16954,3058920539
17348,1952109392
15995,1328333484595818498
16090,2346770656
16240,2943035753
16077,1164437415559389184
15603,1252914592063381504
15993,1182396132523151362
16815,1280595761151930368
16150,829478429066137600
15757,94321411
17086,46180294
17680,4220780714
17557,1187273288650821632
15357,904223288150384640
17326,1280595761151930368
16095,2273347997
16723,1280595761151930368
17133,708345063814856706
16891,3081800903
16028,1280595761151930368
16275,320939578
17361,2852385657
17671,1482389970
15432,3385766265
17669,979980204482486273
16209,4776985815
17367,2310317167
15494,1135541815392833537
17387,3049201457
15654,1573031972
15857,917280203621240833
15431,46060530
17390,1172170725651832832
17263,1320003034789908482
17464,1183710914178097152
15730,3401213673
16117,2451982961
17326,1143528514550927361
15865,272877984
16173,1300070958787518464
16798,1072446103
16237,1019184009040056320
15435,984188334116360193
15143,3759069316
17181,332153242
16960,14302013
15290,720208682978381828
16661,1077970802933489664
15571,288836429
15884,1019153811154169856
15940,2221717526
16196,3064266184
15541,1280595761151930368
15195,3636345436
16310,416583980
16191,341709049
16262,2842579811
16236,1126992249009713152
15105,2882839193
15031,445932480
17131,1028987661623746560
16719,1166361102231494656
17670,3058920539
16804,776789719183011840
17015,980115257338232833
16840,1310468819362689027
15053,884806057779965952
17475,968915843760492545
15479,872193572
17340,3058920539
16933,2342609314
16629,1219036914281582595
17592,984188334116360193
15923,424721311
16436,563139256
15979,870646280221061120
16442,1194362221083725829
16400,307036923
15817,1287026073675464704
15878,732835920
16416,1315729589650567170
15205,1298210089258622977
15650,1314317329463943173
15538,776850048630026240
17184,2317802312
17201,1067735777793200129
16041,872193572
16625,950022726416248832
15301,3026618601
15692,3559016534
16851,1161339993945706498
17393,602953793
15564,941976889484341249
15364,15686341
16340,3364520429
15298,1209245451209396230
17394,2850482767
17101,1270097081034817542
15708,1138434708616994816
15153,4193782042
15961,959426132998283264
15548,1446234500
16773,916770996409061376
17485,791803644
17298,1317122239926554624
16751,1088835708515766272
16489,984188334116360193
16926,125610514
17261,1285506472202272770
16783,157901210
16033,4695559388
17095,3195856054
15196,1324662281909768197
17218,1166361102231494656
15004,3374382394
15219,3064266184
17161,125610514
16962,1166361102231494656
16368,3064266184
15951,481482512
16879,1485777200
15078,1160252020080537600
16321,435556032
17352,1224453663277535234
15657,3157219727
17591,882616270260244480
16391,36463674
16141,883637564355346432
16867,1170696975785889793
17555,909489656315678721
16851,148104627
16859,288836429
15391,1184274287345094657
15309,623123596
15125,948251886452387840
15971,3068456568
16578,746994268531679233
17546,389000180
17428,855140304709709825
17606,2751819270
17557,467320490
16246,1281241768969883648
15572,961356649880539136
15756,893738065344307200
15267,940199273873969152
16977,823723926
16807,3031372109
16696,1130906355294978049
16004,982348225326743552
15914,435217309
15154,1160596613502574592
17347,1290239953239191552
15911,809503525176832000
15807,3385769171
15920,1074473995
16976,1268523617983307776
15492,2763966745
16628,1208898914
15347,1269243948301717504
15061,1327338700984999936
15608,809503525176832000
15378,898615701514199040
15586,1262379973647765505
16840,1246478531007299591
17232,819091398062469120
16513,1254514168822222850
17399,894918873300033536
15217,1331354750160416768
15358,2940149367
15703,1246364397448171523
15870,894918873300033536
16926,717019987265892353
15313,1234866782877384705
17603,181203477
15857,2342532807
17135,1173611738404667394
16898,327890601
16045,1296093959530438657
16228,129838159
16639,743752658972925952
16678,1330906849303011328
15962,1110631669751521281
17320,200977253
16421,3064971352
17227,899956588605308932
15372,780088098411712514
17005,1106183065783676934
15525,1013419376899485697
15600,1086048869291421696
16652,1250825902147149824
17689,935934352768290817
15762,1267454316
15096,1034014840799391744
17178,3666478763
16768,15686341
16024,20383556
16554,1056210625330905092
15726,505766721
15789,1266426445271728128
15793,921698841694474240
17636,3197052550
15319,1288575169972391948
16320,1107647698822459392
15800,112133990
16302,1253905381786628101
15849,129838159
16246,1284169154765959169
15918,1318262829259100162
16701,3308771317
16176,988903053242888192
16007,2251813404
16135,1187248036386238469
16048,270466114
15589,1062794179
17216,974419373531324418
16737,2468138936
16235,3195856054
15023,3044953462
17534,160138380
16780,2326073345
15579,2301438676
16682,2413090345
17405,1138182721040240641
17434,2413090345
15508,982568677
15616,3587426368
15013,1296110556659752961
16189,1253905381786628101
15417,4860887968
17120,1329001149849088000
15481,724134829
17462,3267051516
15365,4343149841
16208,635353010
15871,1111834897658843137
16047,885935236764323842
16455,1202304714
15119,1046395700572041216
16915,3386851275
17548,1176184999571349505
17457,1311666676195155977
15936,890317523245289473
15342,366336973
16468,722755946347438080
15054,402788100
15826,1325872034543439872
16667,1288178094335983617
15315,1265418551348940801
17059,1260631326094430212
17079,3195856054
17453,268446545
15233,2718983565
15713,3458968934
16154,1232414781027573762
16913,331202474
15287,813548050597580801
16173,1209518886607097857
17618,813548050597580801
15599,3031565708
17200,1295947782155456513
15695,4846663961
15781,769666050036293632
15154,1148830327
15737,776369658018406402
15919,1277851083566657536
17313,849264219312844800
16230,892700959838810112
16449,944973704
16962,2278359312
16199,1176560678309715968
15505,791333629079216129
15992,919780493201235968
15580,1088152021742555143
17540,1137278004982353920
16431,1100077086553923585
15203,1299785929645846530
15777,1329203986088554499
16892,1031253079172292608
15957,3290754571
15942,1301921961568854016
17478,3355592878
15105,3297715252
16452,947212848786231297
17528,1277921984706420736
15251,930813031457714176
15197,1091625787495772160
16761,192407090
15540,202332936
17547,2245015653
15834,703134525753176064
17142,1105851583278051328
15981,2350240590
16546,703134525753176064
15175,3948455115
17520,597078232
16356,3239091316
16530,1324843320984690689
16968,1105855737501224960
16218,920835418832093185
15117,1324843320984690689
15625,818077790
16821,1316371183479259136
17303,889589111526486018
16817,1405583640
15445,3014303717
16082,1043169637
16115,765265152715489280
15756,3208030605
16824,1244290065464995841
16019,3157804650
17370,2342312808
17290,2404745199
15376,47343068
16523,2584392282
16860,1299425135577964545
